2021-09-02 14:17:25,615 INFO  Logger.cs: 70 - 
2021-09-02 14:33:17,526 INFO  ExportHelperExtension.cs: 1136 - Found 279 in ×ªÅÌ-1
2021-09-02 14:33:17,530 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ×ªÅÌ-1
2021-09-02 14:33:17,531 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ×°ÅäÌå1.SLDASM
2021-09-02 14:33:17,532 INFO  ExportHelperExtension.cs: 1136 - Found 55 in ×°ÅäÌå1.SLDASM
2021-09-02 14:33:17,533 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ×°ÅäÌå1.SLDASM
2021-09-02 14:33:17,534 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-09-02 14:33:17,534 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-09-02 14:33:17,535 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¸Ë1-1
2021-09-02 14:33:17,536 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë1-1
2021-09-02 14:33:17,539 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¸Ë1-1
2021-09-02 14:33:17,539 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¸Ë2-1
2021-09-02 14:33:17,541 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë2-1
2021-09-02 14:33:17,543 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¸Ë2-1
2021-09-02 14:33:17,544 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù-1
2021-09-02 14:33:17,545 INFO  ExportHelperExtension.cs: 1136 - Found 145 in µ××ù-1
2021-09-02 14:33:17,547 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù-1
2021-09-02 14:33:17,547 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ×ªÅÌ-1
2021-09-02 14:33:17,549 INFO  ExportHelperExtension.cs: 1136 - Found 279 in ×ªÅÌ-1
2021-09-02 14:33:17,551 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ×ªÅÌ-1
2021-09-02 14:33:17,987 INFO  SwAddin.cs: 339 - Loading config tree
2021-09-02 14:33:17,995 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-09-02 14:33:18,002 INFO  SwAddin.cs: 344 - Showing property manager
2021-09-02 14:33:58,034 INFO  SwAddin.cs: 294 - Assembly export called for file ×°ÅäÌå1.SLDASM
2021-09-02 14:34:03,120 INFO  SwAddin.cs: 313 - Saving assembly
2021-09-02 14:34:06,363 INFO  SwAddin.cs: 316 - Opening property manager
2021-09-02 14:34:06,364 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×°ÅäÌå1.SLDASM
2021-09-02 14:34:06,365 INFO  ExportHelperExtension.cs: 1136 - Found 55 in ×°ÅäÌå1.SLDASM
2021-09-02 14:34:06,367 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ×°ÅäÌå1.SLDASM
2021-09-02 14:34:06,368 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-09-02 14:34:06,369 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-09-02 14:34:06,370 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ¸Ë1-1
2021-09-02 14:34:06,372 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë1-1
2021-09-02 14:34:06,375 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ¸Ë1-1
2021-09-02 14:34:06,376 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ¸Ë2-1
2021-09-02 14:34:06,378 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë2-1
2021-09-02 14:34:06,380 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ¸Ë2-1
2021-09-02 14:34:06,381 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù-1
2021-09-02 14:34:06,383 INFO  ExportHelperExtension.cs: 1136 - Found 145 in µ××ù-1
2021-09-02 14:34:06,385 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù-1
2021-09-02 14:34:06,386 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ªÅÌ-1
2021-09-02 14:34:06,388 INFO  ExportHelperExtension.cs: 1136 - Found 279 in ×ªÅÌ-1
2021-09-02 14:34:06,391 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ×ªÅÌ-1
2021-09-02 14:34:06,392 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ×°ÅäÌå1.SLDASM
2021-09-02 14:34:06,392 INFO  ExportHelperExtension.cs: 1136 - Found 55 in ×°ÅäÌå1.SLDASM
2021-09-02 14:34:06,393 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ×°ÅäÌå1.SLDASM
2021-09-02 14:34:06,397 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-09-02 14:34:06,397 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-09-02 14:34:06,398 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¸Ë1-1
2021-09-02 14:34:06,610 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë1-1
2021-09-02 14:34:06,613 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¸Ë1-1
2021-09-02 14:34:06,613 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¸Ë2-1
2021-09-02 14:34:06,614 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë2-1
2021-09-02 14:34:06,616 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¸Ë2-1
2021-09-02 14:34:06,617 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù-1
2021-09-02 14:34:06,618 INFO  ExportHelperExtension.cs: 1136 - Found 145 in µ××ù-1
2021-09-02 14:34:06,620 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù-1
2021-09-02 14:34:06,621 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ×ªÅÌ-1
2021-09-02 14:34:06,623 INFO  ExportHelperExtension.cs: 1136 - Found 279 in ×ªÅÌ-1
2021-09-02 14:34:06,627 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ×ªÅÌ-1
2021-09-02 14:34:06,706 INFO  SwAddin.cs: 339 - Loading config tree
2021-09-02 14:34:06,708 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-09-02 14:34:06,710 INFO  SwAddin.cs: 344 - Showing property manager
2021-09-02 14:34:06,930 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-02 14:34:16,767 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-02 14:34:28,319 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-09-02 14:34:28,599 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-09-02 14:34:52,286 INFO  SwAddin.cs: 294 - Assembly export called for file ×°ÅäÌå1.SLDASM
2021-09-02 14:34:52,287 INFO  SwAddin.cs: 299 - Save is required
2021-09-02 14:34:52,288 INFO  SwAddin.cs: 313 - Saving assembly
2021-09-02 14:34:55,754 INFO  SwAddin.cs: 316 - Opening property manager
2021-09-02 14:34:55,756 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×°ÅäÌå1.SLDASM
2021-09-02 14:34:55,759 INFO  ExportHelperExtension.cs: 1136 - Found 56 in ×°ÅäÌå1.SLDASM
2021-09-02 14:34:55,761 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ×°ÅäÌå1.SLDASM
2021-09-02 14:34:55,761 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-09-02 14:34:55,762 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-09-02 14:34:55,763 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ¸Ë1-1
2021-09-02 14:34:55,764 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë1-1
2021-09-02 14:34:55,766 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ¸Ë1-1
2021-09-02 14:34:55,768 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ¸Ë2-1
2021-09-02 14:34:55,770 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë2-1
2021-09-02 14:34:55,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ¸Ë2-1
2021-09-02 14:34:55,777 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from µ××ù-1
2021-09-02 14:34:55,797 INFO  ExportHelperExtension.cs: 1136 - Found 145 in µ××ù-1
2021-09-02 14:34:55,799 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in µ××ù-1
2021-09-02 14:34:55,800 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ×ªÅÌ-1
2021-09-02 14:34:55,802 INFO  ExportHelperExtension.cs: 1136 - Found 279 in ×ªÅÌ-1
2021-09-02 14:34:55,805 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ×ªÅÌ-1
2021-09-02 14:34:55,805 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ×°ÅäÌå1.SLDASM
2021-09-02 14:34:55,806 INFO  ExportHelperExtension.cs: 1136 - Found 56 in ×°ÅäÌå1.SLDASM
2021-09-02 14:34:55,807 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ×°ÅäÌå1.SLDASM
2021-09-02 14:34:55,808 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-09-02 14:34:55,808 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2021-09-02 14:34:55,809 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¸Ë1-1
2021-09-02 14:34:55,811 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë1-1
2021-09-02 14:34:55,814 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¸Ë1-1
2021-09-02 14:34:55,814 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¸Ë2-1
2021-09-02 14:34:55,815 INFO  ExportHelperExtension.cs: 1136 - Found 172 in ¸Ë2-1
2021-09-02 14:34:55,817 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¸Ë2-1
2021-09-02 14:34:55,818 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from µ××ù-1
2021-09-02 14:34:55,818 INFO  ExportHelperExtension.cs: 1136 - Found 145 in µ××ù-1
2021-09-02 14:34:55,820 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in µ××ù-1
2021-09-02 14:34:55,820 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ×ªÅÌ-1
2021-09-02 14:34:55,822 INFO  ExportHelperExtension.cs: 1136 - Found 279 in ×ªÅÌ-1
2021-09-02 14:34:55,824 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in ×ªÅÌ-1
2021-09-02 14:34:56,159 INFO  SwAddin.cs: 339 - Loading config tree
2021-09-02 14:34:56,165 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
